term,term_translation,lang_code
https://www.iana.org/assignments/media-types/application/vnd.debian.binary-package,application/vnd.debian.binary-package,en
https://www.iana.org/assignments/media-types/application/vnd.dece.data,application/vnd.dece.data,en
https://www.iana.org/assignments/media-types/application/vnd.dece.ttml+xml,application/vnd.dece.ttml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dece.unspecified,application/vnd.dece.unspecified,en
https://www.iana.org/assignments/media-types/application/vnd.dece.zip,application/vnd.dece.zip,en
https://www.iana.org/assignments/media-types/application/vnd.denovo.fcselayout-link,application/vnd.denovo.fcselayout-link,en
https://www.iana.org/assignments/media-types/application/vnd.desmume.movie,application/vnd.desmume.movie,en
https://www.iana.org/assignments/media-types/application/vnd.dir-bi.plate-dl-nosuffix,application/vnd.dir-bi.plate-dl-nosuffix,en
https://www.iana.org/assignments/media-types/application/vnd.dm.delegation+xml,application/vnd.dm.delegation+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dna,application/vnd.dna,en
https://www.iana.org/assignments/media-types/application/vnd.document+json,application/vnd.document+json,en
https://www.iana.org/assignments/media-types/application/vnd.dolby.mobile.1,application/vnd.dolby.mobile.1,en
https://www.iana.org/assignments/media-types/application/vnd.dolby.mobile.2,application/vnd.dolby.mobile.2,en
https://www.iana.org/assignments/media-types/application/vnd.doremir.scorecloud-binary-document,application/vnd.doremir.scorecloud-binary-document,en
https://www.iana.org/assignments/media-types/application/vnd.dpgraph,application/vnd.dpgraph,en
https://www.iana.org/assignments/media-types/application/vnd.dreamfactory,application/vnd.dreamfactory,en
https://www.iana.org/assignments/media-types/application/vnd.drive+json,application/vnd.drive+json,en
https://www.iana.org/assignments/media-types/application/vnd.dtg.local,application/vnd.dtg.local,en
https://www.iana.org/assignments/media-types/application/vnd.dtg.local.flash,application/vnd.dtg.local.flash,en
https://www.iana.org/assignments/media-types/application/vnd.dtg.local.html,application/vnd.dtg.local.html,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ait,application/vnd.dvb.ait,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.dvbisl+xml,application/vnd.dvb.dvbisl+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.dvbj,application/vnd.dvb.dvbj,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.esgcontainer,application/vnd.dvb.esgcontainer,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ipdcdftnotifaccess,application/vnd.dvb.ipdcdftnotifaccess,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ipdcesgaccess,application/vnd.dvb.ipdcesgaccess,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ipdcesgaccess2,application/vnd.dvb.ipdcesgaccess2,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ipdcesgpdd,application/vnd.dvb.ipdcesgpdd,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.ipdcroaming,application/vnd.dvb.ipdcroaming,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.iptv.alfec-base,application/vnd.dvb.iptv.alfec-base,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.iptv.alfec-enhancement,application/vnd.dvb.iptv.alfec-enhancement,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-aggregate-root+xml,application/vnd.dvb.notif-aggregate-root+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-container+xml,application/vnd.dvb.notif-container+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-generic+xml,application/vnd.dvb.notif-generic+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-ia-msglist+xml,application/vnd.dvb.notif-ia-msglist+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-ia-registration-request+xml,application/vnd.dvb.notif-ia-registration-request+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-ia-registration-response+xml,application/vnd.dvb.notif-ia-registration-response+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.notif-init+xml,application/vnd.dvb.notif-init+xml,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.pfr,application/vnd.dvb.pfr,en
https://www.iana.org/assignments/media-types/application/vnd.dvb.service,application/vnd.dvb.service,en
https://www.iana.org/assignments/media-types/application/vnd.dxr,application/vnd.dxr,en
https://www.iana.org/assignments/media-types/application/vnd.dynageo,application/vnd.dynageo,en
https://www.iana.org/assignments/media-types/application/vnd.dzr,application/vnd.dzr,en
https://www.iana.org/assignments/media-types/application/vnd.easykaraoke.cdgdownload,application/vnd.easykaraoke.cdgdownload,en
https://www.iana.org/assignments/media-types/application/vnd.ecip.rlp,application/vnd.ecip.rlp,en
https://www.iana.org/assignments/media-types/application/vnd.ecdis-update,application/vnd.ecdis-update,en
https://www.iana.org/assignments/media-types/application/vnd.eclipse.ditto+json,application/vnd.eclipse.ditto+json,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.chart,application/vnd.ecowin.chart,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.filerequest,application/vnd.ecowin.filerequest,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.fileupdate,application/vnd.ecowin.fileupdate,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.series,application/vnd.ecowin.series,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.seriesrequest,application/vnd.ecowin.seriesrequest,en
https://www.iana.org/assignments/media-types/application/vnd.ecowin.seriesupdate,application/vnd.ecowin.seriesupdate,en
https://www.iana.org/assignments/media-types/application/vnd.efi.img,application/vnd.efi.img,en
https://www.iana.org/assignments/media-types/application/vnd.efi.iso,application/vnd.efi.iso,en
https://www.iana.org/assignments/media-types/application/vnd.eln+zip,application/vnd.eln+zip,en
https://www.iana.org/assignments/media-types/application/vnd.emclient.accessrequest+xml,application/vnd.emclient.accessrequest+xml,en
https://www.iana.org/assignments/media-types/application/vnd.enliven,application/vnd.enliven,en
https://www.iana.org/assignments/media-types/application/vnd.enphase.envoy,application/vnd.enphase.envoy,en
https://www.iana.org/assignments/media-types/application/vnd.eprints.data+xml,application/vnd.eprints.data+xml,en
https://www.iana.org/assignments/media-types/application/vnd.epson.esf,application/vnd.epson.esf,en
https://www.iana.org/assignments/media-types/application/vnd.epson.msf,application/vnd.epson.msf,en
https://www.iana.org/assignments/media-types/application/vnd.epson.quickanime,application/vnd.epson.quickanime,en
https://www.iana.org/assignments/media-types/application/vnd.epson.salt,application/vnd.epson.salt,en
https://www.iana.org/assignments/media-types/application/vnd.epson.ssf,application/vnd.epson.ssf,en
https://www.iana.org/assignments/media-types/application/vnd.ericsson.quickcall,application/vnd.ericsson.quickcall,en
https://www.iana.org/assignments/media-types/application/vnd.erofs,application/vnd.erofs,en
https://www.iana.org/assignments/media-types/application/vnd.espass-espass+zip,application/vnd.espass-espass+zip,en
https://www.iana.org/assignments/media-types/application/vnd.eszigno3+xml,application/vnd.eszigno3+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.aoc+xml,application/vnd.etsi.aoc+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.asic-s+zip,application/vnd.etsi.asic-s+zip,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.asic-e+zip,application/vnd.etsi.asic-e+zip,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.cug+xml,application/vnd.etsi.cug+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvcommand+xml,application/vnd.etsi.iptvcommand+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvdiscovery+xml,application/vnd.etsi.iptvdiscovery+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvprofile+xml,application/vnd.etsi.iptvprofile+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-bc+xml,application/vnd.etsi.iptvsad-bc+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-cod+xml,application/vnd.etsi.iptvsad-cod+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsad-npvr+xml,application/vnd.etsi.iptvsad-npvr+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvservice+xml,application/vnd.etsi.iptvservice+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvsync+xml,application/vnd.etsi.iptvsync+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvueprofile+xml,application/vnd.etsi.iptvueprofile+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.mcid+xml,application/vnd.etsi.mcid+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.mheg5,application/vnd.etsi.mheg5,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.overload-control-policy-dataset+xml,application/vnd.etsi.overload-control-policy-dataset+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.pstn+xml,application/vnd.etsi.pstn+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.sci+xml,application/vnd.etsi.sci+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.simservs+xml,application/vnd.etsi.simservs+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.timestamp-token,application/vnd.etsi.timestamp-token,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.tsl+xml,application/vnd.etsi.tsl+xml,en
https://www.iana.org/assignments/media-types/application/vnd.etsi.tsl.der,application/vnd.etsi.tsl.der,en
https://www.iana.org/assignments/media-types/application/vnd.eu.kasparian.car+json,application/vnd.eu.kasparian.car+json,en
https://www.iana.org/assignments/media-types/application/vnd.eudora.data,application/vnd.eudora.data,en
https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.profile,application/vnd.evolv.ecig.profile,en
https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.settings,application/vnd.evolv.ecig.settings,en
https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.theme,application/vnd.evolv.ecig.theme,en
https://www.iana.org/assignments/media-types/application/vnd.exstream-empower+zip,application/vnd.exstream-empower+zip,en
https://www.iana.org/assignments/media-types/application/vnd.exstream-package,application/vnd.exstream-package,en
https://www.iana.org/assignments/media-types/application/vnd.ezpix-album,application/vnd.ezpix-album,en
https://www.iana.org/assignments/media-types/application/vnd.ezpix-package,application/vnd.ezpix-package,en
https://www.iana.org/assignments/media-types/application/vnd.f-secure.mobile,application/vnd.f-secure.mobile,en
https://www.iana.org/assignments/media-types/application/vnd.faf+yaml,application/vnd.faf+yaml,en
https://www.iana.org/assignments/media-types/application/vnd.fastcopy-disk-image,application/vnd.fastcopy-disk-image,en
https://www.iana.org/assignments/media-types/application/vnd.familysearch.gedcom+zip,application/vnd.familysearch.gedcom+zip,en
https://www.iana.org/assignments/media-types/application/vnd.fdsn.mseed,application/vnd.fdsn.mseed,en
https://www.iana.org/assignments/media-types/application/vnd.fdsn.seed,application/vnd.fdsn.seed,en
https://www.iana.org/assignments/media-types/application/vnd.fdsn.stationxml+xml,application/vnd.fdsn.stationxml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ffsns,application/vnd.ffsns,en
https://www.iana.org/assignments/media-types/application/vnd.fgb,application/vnd.fgb,en
https://www.iana.org/assignments/media-types/application/vnd.ficlab.flb+zip,application/vnd.ficlab.flb+zip,en
https://www.iana.org/assignments/media-types/application/vnd.filmit.zfc,application/vnd.filmit.zfc,en
https://www.iana.org/assignments/media-types/application/vnd.fints,application/vnd.fints,en
https://www.iana.org/assignments/media-types/application/vnd.firemonkeys.cloudcell,application/vnd.firemonkeys.cloudcell,en
https://www.iana.org/assignments/media-types/application/vnd.FloGraphIt,application/vnd.FloGraphIt,en
https://www.iana.org/assignments/media-types/application/vnd.fluxtime.clip,application/vnd.fluxtime.clip,en
https://www.iana.org/assignments/media-types/application/vnd.font-fontforge-sfd,application/vnd.font-fontforge-sfd,en
https://www.iana.org/assignments/media-types/application/vnd.framemaker,application/vnd.framemaker,en
https://www.iana.org/assignments/media-types/application/vnd.freelog.comic,application/vnd.freelog.comic,en
https://www.iana.org/assignments/media-types/application/vnd.frogans.fnc (OBSOLETE),application/vnd.frogans.fnc,en
https://www.iana.org/assignments/media-types/application/vnd.frogans.ltf (OBSOLETE),application/vnd.frogans.ltf,en
https://www.iana.org/assignments/media-types/application/vnd.fsc.weblaunch,application/vnd.fsc.weblaunch,en
https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks,application/vnd.fujifilm.fb.docuworks,en
https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks.binder,application/vnd.fujifilm.fb.docuworks.binder,en
https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks.container,application/vnd.fujifilm.fb.docuworks.container,en
https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.jfi+xml,application/vnd.fujifilm.fb.jfi+xml,en
